year,mean_ASAP:FPAR,mean_ASAP:RAIN,mean_ASAP:SM_combined,mean_ASAP:TEMP,mean_ASAP:rad,mean_ASIS:BT4,std_ASAP:FPAR,std_ASAP:SM_combined,std_ASAP:TEMP,std_ASAP:rad,std_ASIS:ASIS_NDVI,std_ASIS:BT4,koppen_class,yield
2003,27.655083839230755,15.253014545011625,0.20445652794085617,13.032300479435232,170591.93483664314,145.0059883487565,10.857468183589937,0.04090713014570619,3.234344705137213,8445.101336029522,31.27238133507494,14.565774612535499,29,1971.6
2004,27.902857153837566,12.689711198395752,0.20175247151458198,14.130043901710046,172203.39565488257,147.1513154063551,12.222343983410232,0.036566554683571874,3.2156625251215107,7444.253834512476,32.68791648104394,15.162846176110387,29,1989.7
2005,27.775972735499984,10.263818538670805,0.19803525659178886,13.465527848753684,173554.52239934742,144.7009976570606,11.1449549569347,0.0367251068887738,3.3118197767946844,7562.275316579508,28.40178807597507,14.79294691099594,29,1960.3
2006,26.155333171391536,12.711236507317984,0.18730424156402778,14.21883326334258,177516.88725642682,146.57508270480176,10.60954143377562,0.03843032811193321,3.226034189933302,7360.677365655214,25.835289892694526,13.87515198217464,29,1996.7
2007,25.200618418733832,14.27002867628651,0.18488037538720728,13.858596400668224,174981.33540078456,145.88532785437914,9.961586677487517,0.0355018475398197,3.1463561890280776,8022.162142941188,27.26929407107825,12.146425194188858,29,2350.0
2008,21.835989052703734,7.851667810858623,0.17305322608295953,13.663977147933716,177517.15770012303,146.51389709347336,9.309668449965992,0.03649106455002565,3.1997715090858883,7122.755040957102,24.7892163264034,10.455999861677634,29,1986.6
2009,29.518973572289887,14.000558272305339,0.20182057276081722,13.479411892592907,168819.09960853963,140.9101411889666,11.207660623391241,0.033352899038818266,3.2006568844936805,7631.356568527025,27.47790886777205,9.57938381512075,29,3034.3
2010,29.71330028648964,11.73854158604129,0.19879898049520422,14.264390505436394,169590.2172924649,142.77714085126476,10.873400850993695,0.032316633417913534,3.164214728565733,7959.826588576417,26.4596767219861,9.361874028370313,29,3015.9
2011,23.887279922271617,12.182984066189984,0.18550507422879148,13.634916255189133,174189.29404818258,143.8369769139594,9.81316563337486,0.034484547476599674,3.2584464678498453,8251.783596621193,26.036407382857398,10.924776538324505,29,2335.9
2012,27.315905545309377,13.20468142515275,0.20288984123063014,12.77220146316621,174588.59998511718,138.27867803115225,10.940572296775613,0.033244663347041147,3.174191121614351,6999.625045448507,29.10394849433496,11.95265986754942,29,2675.8
2013,28.655275315936617,9.26664363977845,0.19265557788090817,14.476384503973854,175566.0937307769,143.35854795215351,11.086002602287902,0.03433122168042315,3.2580010062459888,7746.623914494414,27.659687227224012,10.139735254103421,29,2973.5
2014,27.173744395144453,11.822756511144997,0.19960800475538076,13.30498258738468,174445.26882309676,140.02942769827428,10.6478215054947,0.03477022123685065,3.2521696088543264,7877.399296884747,27.21405626925471,10.876558148772686,29,2968.0
2015,29.973172558231266,12.066424438217403,0.2014373639389001,14.456773447597193,168944.6647649916,142.6604312956514,12.048631640225839,0.0347913389790721,3.2649261275087245,7814.577956378135,28.947761439706685,9.385382043609859,29,3032.0
2016,30.343515568217356,10.296086897647376,0.19313858783375104,15.10379920134114,173880.73017927588,145.63687772073604,12.17175024069729,0.03731360187590886,3.3196957485388894,8488.8375444075,28.3945998911484,8.989765467327036,29,3082.8
2017,27.639427022702673,9.45614488034452,0.18656539271603828,14.69064566556416,176726.32005271257,143.78708868875165,10.606679114923757,0.035068307318380794,3.389992665814669,8035.718908880729,26.054622539550433,9.833931047948038,29,3147.1
2018,27.40701242504866,11.404453883920715,0.19378201082036914,14.802162698366576,173068.515654416,143.95420071927757,11.715686333638358,0.03628263442761702,3.4028759025492796,8203.682116708864,28.091542268719024,9.541857899286699,29,3048.3
2019,31.976247376830184,12.540986415419402,0.19998271331646103,14.879482400914034,172380.13319606622,140.82391564880555,12.784561656783964,0.035239113585064034,3.443972176904858,7624.335385322103,30.684678234124288,11.414922905674722,29,3170.5
2020,29.337652639093466,11.08092131781022,0.19778023533444106,13.884036298996458,172683.24165261645,142.22129560757324,11.127330417537669,0.035338495067898074,3.325896687005614,8264.736610716423,26.91878767827266,9.417870361975547,29,3152.0
2021,27.0627174704418,8.142212897504473,0.185151014985167,14.998090122308996,180906.83349909063,145.59540488648187,10.844568416988345,0.035425471340389654,3.4711689248243114,7966.709666511291,27.361026263251112,9.912399429232984,29,3101.0
2022,28.873214313149063,10.406523529164076,0.20303772687803315,15.47401800710294,174882.2397419804,145.10018041482726,12.002655066170924,0.03871771539880912,3.4392087079702915,7990.773243392205,30.876205446664333,10.303823866937627,29,2800.0
1992,27.076433926702943,7.571824035681074,0.19167932330944434,13.613790188088185,161709.7872920085,145.09544827546853,9.266822615659809,0.05800402277722315,1.9251110591743066,8153.5920065411465,25.181318348680534,17.539190532708854,5,1662.5
1993,27.076433926702943,9.53871665619197,0.19610505037852213,13.034522289341247,162890.85587812297,153.75239831706259,9.266822615659809,0.05973551218401369,2.2046713653045527,8915.355474665217,24.872871860135554,23.314879861703407,5,1358.5
1994,27.076433926702943,7.119819295141574,0.18964538714860665,13.907416801071829,168707.0864677036,157.8899363988847,9.266822615659809,0.05677675148005305,2.1472825501785935,8329.95194324016,23.229847396639002,24.079960257198213,5,1515.0
1995,27.076433926702943,4.730898550112603,0.17983908950116165,14.446971572383687,171517.2525768986,146.76620199976185,9.266822615659809,0.055501298379010994,2.011598933627234,8202.364734294662,26.544285076857797,9.729839170561878,5,2142.1
1996,27.076433926702943,5.575784701989566,0.17725006295933546,13.428131451105905,169574.70658989184,144.10247421051133,9.266822615659809,0.05868606663958942,2.1418679650137764,9708.698618496737,23.595557563058676,10.469581691489596,5,2063.5
1997,27.076433926702943,6.388573816422967,0.18318234762949412,14.669871342954812,167990.3805462861,145.07536593854525,9.266822615659809,0.0574263830267348,1.9601972710930031,7559.061770765187,23.4404469256496,11.66728093321019,5,2199.4
1998,27.076433926702943,9.01955092571503,0.18886319011593541,14.367773121153867,164198.86750544302,143.6393897540349,9.266822615659809,0.05556686760777666,2.1287400922009,8140.180772327448,24.42892738177611,12.475907294210915,5,2633.4
1999,27.076433926702943,8.75159150884563,0.19383073720357993,14.786981239363,166811.75952762863,141.7414029261691,9.266822615659809,0.0572443413873993,1.8857302601298884,8438.218501823492,27.02232352897111,13.080809222529194,5,2646.0
2000,26.561561298396008,6.331469926492826,0.18293862632148758,14.826124284002516,173186.08430191412,143.04316762534665,9.806675856149429,0.056928880856173744,1.9525364722141105,8831.874983239133,24.37036793009591,15.30927342535829,5,2717.4
2001,24.57166284284561,6.834848457709477,0.17935359416901447,15.104388740870895,172122.23334067737,146.91156859186597,9.805723666228268,0.05725385118784206,1.9484660990403537,8699.461072048158,26.469128139089914,9.107278016414524,5,3150.9
2002,29.32308293140993,10.235444103164586,0.19029645657122063,14.745480902768948,165950.218106343,144.24964170903286,10.329845438498959,0.05831604787061918,1.950005557689397,8334.14414638902,28.714950912145632,9.492912885544131,5,4041.0
2003,26.927059060925238,10.482350725437763,0.21409890908186252,14.214952377947393,163024.90865629684,142.58424928164402,9.000539643980275,0.059131172237113824,1.9803762500120508,9236.939912366317,25.32389437089335,8.92855293843449,5,3731.5
2004,27.076433926702943,9.90906157248777,0.20305966989857382,15.35366022269483,168442.8202734732,145.1057879721598,9.494851121179844,0.057693101695931545,1.8466173247974191,8314.02999576704,25.991448328499796,9.140107227660076,5,3745.7
